Row,Column,Value
GAB,F2019,1.534
GAB,F2020,1.377
GAB,F2021,1.063
GAB,F2022,0.994
GBR,F1961,0.491
GBR,F1962,-0.734
GBR,F1963,-0.868
GBR,F1964,0.025
GBR,F1965,-0.575
GBR,F1966,-0.137
GBR,F1967,0.22
GBR,F1968,-0.07
GBR,F1969,-0.213
GBR,F1970,-0.076
GBR,F1971,0.254
GBR,F1972,-0.055
GBR,F1973,0.203
GBR,F1974,-0.062
GBR,F1975,0.604
GBR,F1976,0.729
GBR,F1977,-0.323
GBR,F1978,0.07
GBR,F1979,-0.781
GBR,F1980,-0.022
GBR,F1981,0.176
GBR,F1982,0.118
GBR,F1983,0.348
GBR,F1984,0.337
GBR,F1985,-0.522
GBR,F1986,-0.594
GBR,F1987,-0.283
GBR,F1988,0.307
GBR,F1989,1.145
GBR,F1990,1.016
GBR,F1991,0.21
GBR,F1992,0.522
GBR,F1993,-0.015
GBR,F1994,0.413
GBR,F1995,1.119
GBR,F1996,-0.142
GBR,F1997,0.882
GBR,F1998,0.86
GBR,F1999,1.133
GBR,F2000,0.724
GBR,F2001,0.631
GBR,F2002,1.011
GBR,F2003,1.194
GBR,F2004,1.035
GBR,F2005,1.116
GBR,F2006,1.25
GBR,F2007,1.332
GBR,F2008,0.838
GBR,F2009,0.948
GBR,F2010,-0.05
GBR,F2011,0.851
GBR,F2012,0.576
GBR,F2013,0.364
GBR,F2014,1.718
GBR,F2015,0.614
GBR,F2016,1.161
GBR,F2017,1.424
GBR,F2018,0.998
GBR,F2019,1.231
GBR,F2020,1.373
GBR,F2021,0.929
GBR,F2022,1.911
GEO,F1961,
GEO,F1962,
GEO,F1963,
GEO,F1964,
GEO,F1965,
GEO,F1966,
GEO,F1967,
GEO,F1968,
GEO,F1969,
GEO,F1970,
GEO,F1971,
GEO,F1972,
GEO,F1973,
GEO,F1974,
GEO,F1975,
GEO,F1976,
GEO,F1977,
GEO,F1978,
GEO,F1979,
GEO,F1980,
GEO,F1981,
GEO,F1982,
GEO,F1983,
GEO,F1984,
GEO,F1985,
GEO,F1986,
GEO,F1987,
GEO,F1988,
GEO,F1989,
GEO,F1990,
GEO,F1991,
GEO,F1992,-1.157
GEO,F1993,-1.204
GEO,F1994,0.451
GEO,F1995,0.748
GEO,F1996,0.189
GEO,F1997,0.266
GEO,F1998,1.26
GEO,F1999,1.229
GEO,F2000,0.967
GEO,F2001,1.286
GEO,F2002,1.06
GEO,F2003,-0.239
GEO,F2004,0.923
GEO,F2005,0.542
GEO,F2006,1.277
GEO,F2007,0.908
GEO,F2008,0.699
GEO,F2009,0.714
GEO,F2010,2.486
GEO,F2011,0.432
GEO,F2012,1.22
GEO,F2013,1.401
GEO,F2014,1.277
GEO,F2015,1.78
GEO,F2016,1.365
GEO,F2017,0.809
GEO,F2018,2.51
GEO,F2019,1.753
GEO,F2020,2.006
GEO,F2021,1.65
GEO,F2022,1.51
GHA,F1961,-0.07
GHA,F1962,-0.154
GHA,F1963,0.141
GHA,F1964,-0.233
GHA,F1965,-0.17
GHA,F1966,0.068
GHA,F1967,-0.232
GHA,F1968,-0.17
GHA,F1969,0.266
GHA,F1970,0.302
GHA,F1971,-0.145
GHA,F1972,0.024
GHA,F1973,0.564
GHA,F1974,0.011
GHA,F1975,-0.228
GHA,F1976,-0.353
GHA,F1977,0.296
GHA,F1978,0.067
GHA,F1979,0.561
GHA,F1980,0.446
GHA,F1981,0.181
GHA,F1982,0.177
GHA,F1983,0.691
GHA,F1984,0.665
GHA,F1985,0.357
GHA,F1986,0.294
GHA,F1987,0.985
GHA,F1988,0.645
GHA,F1989,0.237
GHA,F1990,0.526
GHA,F1991,0.394
GHA,F1992,0.153
GHA,F1993,0.473
GHA,F1994,0.564
GHA,F1995,0.695
GHA,F1996,0.657
GHA,F1997,0.502
GHA,F1998,1.14
GHA,F1999,0.564
GHA,F2000,0.43
GHA,F2001,0.565
GHA,F2002,0.825
GHA,F2003,0.988
GHA,F2004,0.739
GHA,F2005,0.967
GHA,F2006,0.991
GHA,F2007,0.946
GHA,F2008,0.698
GHA,F2009,0.884
GHA,F2010,1.276
GHA,F2011,0.883
GHA,F2012,0.614
GHA,F2013,0.841
GHA,F2014,0.887
GHA,F2015,1.132
GHA,F2016,1.217
GHA,F2017,1.292
GHA,F2018,1.081
GHA,F2019,1.32
GHA,F2020,1.284
GHA,F2021,1.494
GHA,F2022,0.996
GIB,F1961,0.595
GIB,F1962,0.536
GIB,F1963,0.022
GIB,F1964,0.483
GIB,F1965,-0.087
GIB,F1966,0.228
GIB,F1967,-0.125
GIB,F1968,0.016
GIB,F1969,-0.31
GIB,F1970,-0.048
GIB,F1971,-0.81
GIB,F1972,-0.865
GIB,F1973,-0.157
GIB,F1974,-0.369
GIB,F1975,-0.177
GIB,F1976,-0.469
GIB,F1977,-0.144
GIB,F1978,0.213
GIB,F1979,0.396
GIB,F1980,0.312
GIB,F1981,0.358
GIB,F1982,0.481
GIB,F1983,0.382
GIB,F1984,-0.15
GIB,F1985,0.592
GIB,F1986,0.227
GIB,F1987,0.497
GIB,F1988,0.782
GIB,F1989,0.908
GIB,F1990,1.202
GIB,F1991,0.111
GIB,F1992,0.176
GIB,F1993,-0.128
GIB,F1994,0.736
GIB,F1995,1.315
GIB,F1996,0.747
GIB,F1997,1.47
GIB,F1998,1.109
GIB,F1999,0.715
GIB,F2000,0.829
GIB,F2001,1.28
GIB,F2002,0.862
GIB,F2003,1.4
GIB,F2004,1.027
GIB,F2005,0.841
GIB,F2006,1.425
GIB,F2007,0.83
GIB,F2008,0.982
GIB,F2009,1.283
GIB,F2010,1.318
GIB,F2011,1.618
GIB,F2012,0.924
GIB,F2013,0.869
GIB,F2014,1.417
GIB,F2015,1.382
GIB,F2016,1.726
GIB,F2017,2.005
GIB,F2018,0.739
GIB,F2019,1.3
GIB,F2020,1.923
GIB,F2021,1.504
GIB,F2022,2.228
GIN,F1961,-0.145
GIN,F1962,-0.137
GIN,F1963,0.16
GIN,F1964,-0.18
GIN,F1965,-0.095
GIN,F1966,-0.003
GIN,F1967,-0.237
GIN,F1968,-0.151
GIN,F1969,0.459
GIN,F1970,0.345
GIN,F1971,-0.131
GIN,F1972,0.203
GIN,F1973,0.579
GIN,F1974,-0.063
GIN,F1975,-0.248
GIN,F1976,-0.242
GIN,F1977,0.203
GIN,F1978,0.192
GIN,F1979,0.491
GIN,F1980,0.636
GIN,F1981,0.337
GIN,F1982,0.215
GIN,F1983,0.635
GIN,F1984,0.38
GIN,F1985,0.382
GIN,F1986,0.077
GIN,F1987,0.81
GIN,F1988,0.61
GIN,F1989,0.116
GIN,F1990,0.653
GIN,F1991,0.679
GIN,F1992,0.33
GIN,F1993,0.702
GIN,F1994,0.471
GIN,F1995,0.486
GIN,F1996,0.791
GIN,F1997,0.785
GIN,F1998,1.194
GIN,F1999,0.512
GIN,F2000,0.651
GIN,F2001,0.792
GIN,F2002,1.13
GIN,F2003,0.979
GIN,F2004,1.04
GIN,F2005,1.19
GIN,F2006,1.117
GIN,F2007,0.974
GIN,F2008,1.113
GIN,F2009,0.931
GIN,F2010,1.321
GIN,F2011,1.095
GIN,F2012,0.556
GIN,F2013,1.068
GIN,F2014,0.857
GIN,F2015,1.155
GIN,F2016,1.167
GIN,F2017,1.522
GIN,F2018,1.188
GIN,F2019,1.408
GIN,F2020,1.26
GIN,F2021,1.559
GIN,F2022,1.195
GLP,F1961,0.041
GLP,F1962,0.048
GLP,F1963,0.249
GLP,F1964,0.15
GLP,F1965,-0.341
GLP,F1966,0.051
GLP,F1967,-0.238
GLP,F1968,-0.211
GLP,F1969,0.337
GLP,F1970,0.123
GLP,F1971,-0.245
GLP,F1972,-0.147
GLP,F1973,0.167
GLP,F1974,-0.381
GLP,F1975,-0.366
GLP,F1976,-0.434
GLP,F1977,0.074
GLP,F1978,0.117
GLP,F1979,0.099
GLP,F1980,0.59
GLP,F1981,0.5
GLP,F1982,0.099
GLP,F1983,0.494
GLP,F1984,0.038
GLP,F1985,-0.026
GLP,F1986,0.01
GLP,F1987,0.589
GLP,F1988,0.426
GLP,F1989,-0.032
GLP,F1990,0.432
GLP,F1991,0.448
GLP,F1992,0.401
GLP,F1993,0.524
GLP,F1994,0.564
GLP,F1995,0.671
GLP,F1996,0.386
GLP,F1997,0.51
GLP,F1998,1.035
GLP,F1999,0.515
GLP,F2000,0.279
GLP,F2001,0.557
GLP,F2002,0.695
GLP,F2003,0.816
GLP,F2004,0.507
GLP,F2005,0.827
GLP,F2006,0.698
GLP,F2007,0.921
GLP,F2008,0.405
GLP,F2009,0.547
GLP,F2010,1.137
GLP,F2011,0.539
GLP,F2012,0.671
GLP,F2013,0.75
GLP,F2014,0.763
GLP,F2015,0.998
GLP,F2016,1.095
GLP,F2017,0.907
GLP,F2018,0.62
GLP,F2019,0.803
GLP,F2020,1.16
GLP,F2021,0.826
GLP,F2022,0.773
GMB,F1961,-0.138
GMB,F1962,-0.047
GMB,F1963,0.13
GMB,F1964,-0.192
GMB,F1965,-0.463
GMB,F1966,-0.086
GMB,F1967,-0.381
GMB,F1968,-0.547
GMB,F1969,0.832
GMB,F1970,0.399
GMB,F1971,-0.054
GMB,F1972,0.311
GMB,F1973,0.685
GMB,F1974,-0.212
GMB,F1975,-0.164
GMB,F1976,-0.057
GMB,F1977,0.489
GMB,F1978,0.422
GMB,F1979,0.63
GMB,F1980,0.82
GMB,F1981,0.622
GMB,F1982,0.326
GMB,F1983,1.131
GMB,F1984,0.636
GMB,F1985,0.384
GMB,F1986,0.665
GMB,F1987,1.068
GMB,F1988,0.829
GMB,F1989,0.609
GMB,F1990,1.139
GMB,F1991,0.81
GMB,F1992,0.852
GMB,F1993,1.045
GMB,F1994,0.814
GMB,F1995,0.878
GMB,F1996,1.122
GMB,F1997,1.323
GMB,F1998,1.555
GMB,F1999,0.75
GMB,F2000,0.958
GMB,F2001,1.316
GMB,F2002,1.38
GMB,F2003,1.103
GMB,F2004,1.188
GMB,F2005,1.498
GMB,F2006,1.221
GMB,F2007,1.09
GMB,F2008,1.376
GMB,F2009,0.688
GMB,F2010,1.324
GMB,F2011,1.06
GMB,F2012,0.89
GMB,F2013,1.001
GMB,F2014,1.188
GMB,F2015,1.2
GMB,F2016,1.635
GMB,F2017,1.741
GMB,F2018,1.028
GMB,F2019,1.349
GMB,F2020,1.77
GMB,F2021,1.675
GMB,F2022,1.323
GNB,F1961,-0.13
GNB,F1962,-0.071
GNB,F1963,0.157
GNB,F1964,-0.227
GNB,F1965,-0.383
GNB,F1966,-0.046
GNB,F1967,-0.269
GNB,F1968,-0.432
GNB,F1969,0.723
GNB,F1970,0.345
GNB,F1971,-0.059
GNB,F1972,0.263
GNB,F1973,0.579
GNB,F1974,-0.15
GNB,F1975,-0.195
GNB,F1976,-0.109
GNB,F1977,0.358
GNB,F1978,0.294
GNB,F1979,0.487
GNB,F1980,0.645
GNB,F1981,0.473
GNB,F1982,0.282
GNB,F1983,0.902
GNB,F1984,0.516
GNB,F1985,0.361
GNB,F1986,0.495
GNB,F1987,0.828
GNB,F1988,0.669
GNB,F1989,0.441
GNB,F1990,0.96
GNB,F1991,0.786
GNB,F1992,0.71
GNB,F1993,0.893
GNB,F1994,0.744
GNB,F1995,0.798
GNB,F1996,0.955
GNB,F1997,1.129
GNB,F1998,1.56
GNB,F1999,0.746
GNB,F2000,0.996
GNB,F2001,1.244
GNB,F2002,1.281
GNB,F2003,1.04
GNB,F2004,1.171
GNB,F2005,1.401
GNB,F2006,1.186
GNB,F2007,1.034
GNB,F2008,1.362
GNB,F2009,0.811
GNB,F2010,1.328
GNB,F2011,1.092
GNB,F2012,0.795
GNB,F2013,1.055
GNB,F2014,1.168
GNB,F2015,1.192
GNB,F2016,1.572
GNB,F2017,1.674
GNB,F2018,1.125
GNB,F2019,1.419
GNB,F2020,1.663
GNB,F2021,1.66
GNB,F2022,1.295
GNQ,F1961,-0.146
GNQ,F1962,-0.057
GNQ,F1963,0.238
GNQ,F1964,-0.136
GNQ,F1965,-0.17
GNQ,F1966,0.139
GNQ,F1967,-0.063
GNQ,F1968,-0.067
GNQ,F1969,0.075
GNQ,F1970,0.223
GNQ,F1971,-0.12
GNQ,F1972,-0.083
GNQ,F1973,0.473
GNQ,F1974,-0.163
GNQ,F1975,-0.193
GNQ,F1976,-0.349
GNQ,F1977,0.151
GNQ,F1978,-0.046
GNQ,F1979,0.339
GNQ,F1980,0.289
GNQ,F1981,0.086
GNQ,F1982,-0.1
GNQ,F1983,0.117
GNQ,F1984,0.266
GNQ,F1985,-0.013
GNQ,F1986,-0.084
GNQ,F1987,0.402
GNQ,F1988,0.34
GNQ,F1989,-0.052
GNQ,F1990,0.194
GNQ,F1991,
GNQ,F1992,-0.117
GNQ,F1993,0.191
GNQ,F1994,0.323
GNQ,F1995,0.939
GNQ,F1996,0.492
GNQ,F1997,
GNQ,F1998,0.967
GNQ,F1999,0.581
GNQ,F2000,0.362
GNQ,F2001,0.375
GNQ,F2002,0.631
GNQ,F2003,0.851
GNQ,F2004,0.742
GNQ,F2005,0.773
GNQ,F2006,0.656
GNQ,F2007,0.815
GNQ,F2008,0.685
GNQ,F2009,0.824
GNQ,F2010,0.979
GNQ,F2011,0.677
GNQ,F2012,0.583
GNQ,F2013,0.769
GNQ,F2014,0.856
GNQ,F2015,0.849
GNQ,F2016,1.462
GNQ,F2017,1.308
GNQ,F2018,0.839
GNQ,F2019,1.602
GNQ,F2020,1.479
GNQ,F2021,1.195
GNQ,F2022,1.247
GRC,F1961,0.479
GRC,F1962,0.619
GRC,F1963,0.305
GRC,F1964,-0.301
GRC,F1965,-0.322
GRC,F1966,0.79
GRC,F1967,-0.194
GRC,F1968,0.182
GRC,F1969,-0.09
GRC,F1970,0.269
GRC,F1971,-0.222
GRC,F1972,-0.177
GRC,F1973,-0.357
GRC,F1974,-0.193
GRC,F1975,-0.25
GRC,F1976,-0.916
GRC,F1977,0.33
GRC,F1978,-0.555
GRC,F1979,0.179
GRC,F1980,-0.379
GRC,F1981,-0.191
GRC,F1982,-0.243
GRC,F1983,-0.493
GRC,F1984,-0.123
GRC,F1985,-0.063
GRC,F1986,0.312
GRC,F1987,-0.395
GRC,F1988,0.129
GRC,F1989,-0.204
GRC,F1990,0.368
GRC,F1991,-0.197
GRC,F1992,-0.528
GRC,F1993,-0.328
GRC,F1994,1.06
GRC,F1995,-0.043
GRC,F1996,-0.161
GRC,F1997,-0.195
GRC,F1998,0.632
GRC,F1999,0.8
GRC,F2000,0.679
GRC,F2001,1.314
GRC,F2002,0.435
GRC,F2003,0.385
GRC,F2004,0.337
GRC,F2005,0.213
GRC,F2006,0.254
GRC,F2007,1.08
GRC,F2008,0.881
GRC,F2009,0.771
GRC,F2010,1.584
GRC,F2011,0.394
GRC,F2012,1.235
GRC,F2013,1.317
GRC,F2014,1.06
GRC,F2015,0.904
GRC,F2016,1.561
GRC,F2017,0.642
GRC,F2018,1.905
GRC,F2019,1.381
GRC,F2020,1.307
GRC,F2021,1.655
GRC,F2022,1.04
GRD,F1961,0.114
GRD,F1962,0.053
GRD,F1963,0.309
GRD,F1964,-0.052
GRD,F1965,-0.196
GRD,F1966,0.065
GRD,F1967,-0.233
GRD,F1968,-0.139
GRD,F1969,0.504
GRD,F1970,0.299
GRD,F1971,-0.303
GRD,F1972,-0.117
GRD,F1973,0.073
GRD,F1974,-0.447
GRD,F1975,-0.396
GRD,F1976,-0.24
GRD,F1977,-0.127
GRD,F1978,0.067
GRD,F1979,0.274
GRD,F1980,0.212
GRD,F1981,0.331
GRD,F1982,0.085
GRD,F1983,0.36
GRD,F1984,-0.048
GRD,F1985,-0.429
GRD,F1986,-0.192
GRD,F1987,0.442
GRD,F1988,0.446
GRD,F1989,-0.169
GRD,F1990,0.203
GRD,F1991,0.398
GRD,F1992,0.388
GRD,F1993,0.431
GRD,F1994,0.456
GRD,F1995,0.71
GRD,F1996,0.471
GRD,F1997,0.63
GRD,F1998,1.187
GRD,F1999,0.617
GRD,F2000,0.462
GRD,F2001,0.691
GRD,F2002,0.627
GRD,F2003,0.905
GRD,F2004,0.433
GRD,F2005,1.004
GRD,F2006,0.739
GRD,F2007,0.678
GRD,F2008,0.502
GRD,F2009,0.507
GRD,F2010,1.201
GRD,F2011,0.677
GRD,F2012,0.584
GRD,F2013,0.776
GRD,F2014,0.641
GRD,F2015,0.837
GRD,F2016,0.945
GRD,F2017,0.92
GRD,F2018,0.543
GRD,F2019,1.169
GRD,F2020,1.235
GRD,F2021,0.767
GRD,F2022,0.698
GRL,F1961,-0.295
GRL,F1962,0.842
GRL,F1963,0.308
GRL,F1964,0.257
GRL,F1965,0.8
GRL,F1966,-0.212
GRL,F1967,-0.371
GRL,F1968,-0.26
GRL,F1969,-0.252
GRL,F1970,-0.224
GRL,F1971,-0.784
GRL,F1972,-0.841
GRL,F1973,-0.987
GRL,F1974,0.306
GRL,F1975,-1.093
GRL,F1976,-0.259
GRL,F1977,0.76
GRL,F1978,-0.682
GRL,F1979,0.498
GRL,F1980,0.919
GRL,F1981,-0.36
GRL,F1982,-0.642
GRL,F1983,-2.062
GRL,F1984,-1.455
GRL,F1985,0.891
GRL,F1986,0.381
GRL,F1987,-0.121
GRL,F1988,0.513
GRL,F1989,-1.537
GRL,F1990,-0.348
GRL,F1991,-0.291
GRL,F1992,-1.228
GRL,F1993,-1.355
GRL,F1994,-0.425
GRL,F1995,-0.328
GRL,F1996,0.667
GRL,F1997,0.391
GRL,F1998,1.269
GRL,F1999,0.522
GRL,F2000,0.839
GRL,F2001,0.831
GRL,F2002,1.186
GRL,F2003,2.328
GRL,F2004,1.469
GRL,F2005,1.878
GRL,F2006,1.717
GRL,F2007,1.363
GRL,F2008,0.959
GRL,F2009,0.851
GRL,F2010,3.058
GRL,F2011,1.684
GRL,F2012,1.625
GRL,F2013,1.381
GRL,F2014,1.447
GRL,F2015,0.205
GRL,F2016,2.381
GRL,F2017,1.21
GRL,F2018,0.934
GRL,F2019,2.206
GRL,F2020,1.274
GRL,F2021,2.482
GRL,F2022,1.413
GTM,F1961,-0.045
GTM,F1962,-0.131
GTM,F1963,-0.096
GTM,F1964,-0.052
GTM,F1965,-0.066
GTM,F1966,-0.057
GTM,F1967,-0.366
GTM,F1968,-0.337
GTM,F1969,0.413
GTM,F1970,-0.106
GTM,F1971,-0.141
GTM,F1972,0.429
GTM,F1973,0.458
GTM,F1974,-0.281
GTM,F1975,0.137
GTM,F1976,-0.392
GTM,F1977,0.225
GTM,F1978,0.128
GTM,F1979,0.332
GTM,F1980,0.432
GTM,F1981,-0.016
GTM,F1982,0.457
GTM,F1983,0.649
GTM,F1984,0.116
GTM,F1985,0.164
GTM,F1986,0.125
GTM,F1987,0.31
GTM,F1988,0.481
GTM,F1989,0.132
GTM,F1990,0.309
GTM,F1991,0.624
GTM,F1992,0.445
GTM,F1993,0.346
GTM,F1994,0.592
GTM,F1995,0.595
GTM,F1996,0.09
GTM,F1997,0.71
GTM,F1998,0.867
GTM,F1999,0.558
GTM,F2000,0.31
GTM,F2001,0.344
GTM,F2002,0.556
GTM,F2003,0.99
GTM,F2004,0.611
GTM,F2005,0.801
GTM,F2006,0.612
GTM,F2007,0.597
GTM,F2008,0.213
GTM,F2009,0.692
GTM,F2010,0.685
GTM,F2011,0.429
GTM,F2012,0.52
GTM,F2013,0.624
GTM,F2014,0.638
GTM,F2015,1.143
GTM,F2016,1.425
GTM,F2017,1.069
GTM,F2018,0.884
GTM,F2019,1.418
GTM,F2020,1.728
GTM,F2021,1.406
GTM,F2022,0.916
GUY,F1961,0.043
GUY,F1962,-0.009
GUY,F1963,-0.188
GUY,F1964,0.32
GUY,F1965,-0.065
GUY,F1966,0.212
GUY,F1967,-0.083
GUY,F1968,-0.274
GUY,F1969,0.439
GUY,F1970,0.489
GUY,F1971,-0.486
GUY,F1972,-0.024
GUY,F1973,0.084
GUY,F1974,-0.462
GUY,F1975,-0.301
GUY,F1976,-0.354
GUY,F1977,0.083
GUY,F1978,-0.028
GUY,F1979,0.341
GUY,F1980,0.322
GUY,F1981,0.185
GUY,F1982,0.41
GUY,F1983,0.539
GUY,F1984,-0.351
GUY,F1985,-0.329
GUY,F1986,0.015
GUY,F1987,0.495
GUY,F1988,0.4
GUY,F1989,-0.044
GUY,F1990,0.527
GUY,F1991,0.286
GUY,F1992,0.131
GUY,F1993,0.178
GUY,F1994,0.482
GUY,F1995,0.988
GUY,F1996,0.61
GUY,F1997,0.884
GUY,F1998,1.287
GUY,F1999,0.405
GUY,F2000,0.658
GUY,F2001,0.825
GUY,F2002,1.074
GUY,F2003,0.948
GUY,F2004,0.942
GUY,F2005,1.321
GUY,F2006,1.003
GUY,F2007,1.025
GUY,F2008,0.558
GUY,F2009,1.162
GUY,F2010,1.115
GUY,F2011,0.968
GUY,F2012,0.958
GUY,F2013,0.894
GUY,F2014,1.071
GUY,F2015,1.352
GUY,F2016,1.506
GUY,F2017,1.149
GUY,F2018,1.137
GUY,F2019,1.178
GUY,F2020,1.4
GUY,F2021,0.875
GUY,F2022,1.066
HKG,F1961,0.055
HKG,F1962,-0.056
HKG,F1963,0.33
HKG,F1964,0.117
HKG,F1965,0.151
HKG,F1966,0.652
HKG,F1967,0.044
HKG,F1968,-0.654
HKG,F1969,-0.009
HKG,F1970,-0.398
HKG,F1971,-0.187
HKG,F1972,-0.141
HKG,F1973,0.426
HKG,F1974,-0.342
HKG,F1975,0.161
HKG,F1976,-0.769
HKG,F1977,0.167
HKG,F1978,0.016
HKG,F1979,0.029
HKG,F1980,0.244
HKG,F1981,0.37
HKG,F1982,0.057
HKG,F1983,-0.193
HKG,F1984,-0.528
HKG,F1985,-0.294
HKG,F1986,0.012
HKG,F1987,0.831
HKG,F1988,-0.139
HKG,F1989,0.257
HKG,F1990,0.271
HKG,F1991,0.726
HKG,F1992,-0.232
HKG,F1993,0.3
HKG,F1994,0.338
HKG,F1995,-0.028
HKG,F1996,0.028
HKG,F1997,0.293
HKG,F1998,0.94
HKG,F1999,0.964
HKG,F2000,0.298
HKG,F2001,0.854
HKG,F2002,0.961
HKG,F2003,0.99
HKG,F2004,0.701
HKG,F2005,0.733
HKG,F2006,0.897
HKG,F2007,1.008
HKG,F2008,0.415
HKG,F2009,0.91
HKG,F2010,0.367
HKG,F2011,0.333
HKG,F2012,0.53
HKG,F2013,0.763
HKG,F2014,0.703
HKG,F2015,1.175
HKG,F2016,0.77
HKG,F2017,1.338
HKG,F2018,1.183
HKG,F2019,1.776
HKG,F2020,1.882
HKG,F2021,2.017
HKG,F2022,1.432
HND,F1961,-0.058
HND,F1962,-0.162
HND,F1963,-0.229
HND,F1964,-0.029
HND,F1965,-0.055
HND,F1966,0.006
HND,F1967,-0.286
HND,F1968,-0.319
HND,F1969,0.243
HND,F1970,-0.124
HND,F1971,-0.161
HND,F1972,0.269
HND,F1973,0.507
HND,F1974,-0.327
HND,F1975,0.068
HND,F1976,-0.248
HND,F1977,0.337
HND,F1978,0.25
HND,F1979,0.407
HND,F1980,0.434
HND,F1981,0.108
HND,F1982,0.449
HND,F1983,0.581
HND,F1984,0.073
HND,F1985,0.14
HND,F1986,0.138
HND,F1987,0.391
HND,F1988,0.621
HND,F1989,0.191
HND,F1990,0.258
HND,F1991,0.493
HND,F1992,0.481
HND,F1993,0.203
HND,F1994,0.774
HND,F1995,0.876
HND,F1996,0.075
HND,F1997,0.797
HND,F1998,1.018
HND,F1999,0.384
HND,F2000,0.128
HND,F2001,0.396
HND,F2002,0.776
HND,F2003,0.672
HND,F2004,0.491
HND,F2005,0.956
HND,F2006,0.621
HND,F2007,0.769
HND,F2008,0.566
HND,F2009,0.811
HND,F2010,0.806
HND,F2011,0.73
HND,F2012,0.639
HND,F2013,0.915
HND,F2014,0.666
HND,F2015,1.126
HND,F2016,1.368
HND,F2017,1.034
HND,F2018,0.804
HND,F2019,1.233
HND,F2020,1.813
HND,F2021,1.098
HND,F2022,0.723
HRV,F1961,
HRV,F1962,
HRV,F1963,
HRV,F1964,
HRV,F1965,
HRV,F1966,
HRV,F1967,
HRV,F1968,
HRV,F1969,
HRV,F1970,
HRV,F1971,
HRV,F1972,
HRV,F1973,
HRV,F1974,
HRV,F1975,
HRV,F1976,
HRV,F1977,
HRV,F1978,
HRV,F1979,
HRV,F1980,
HRV,F1981,
HRV,F1982,
HRV,F1983,
HRV,F1984,
HRV,F1985,
HRV,F1986,
HRV,F1987,
HRV,F1988,
HRV,F1989,
HRV,F1990,
HRV,F1991,
HRV,F1992,0.811
HRV,F1993,0.382
HRV,F1994,1.693
HRV,F1995,0.407
HRV,F1996,-0.055
HRV,F1997,0.285
HRV,F1998,1.127
HRV,F1999,0.676
HRV,F2000,1.601
HRV,F2001,1.57
HRV,F2002,1.233
HRV,F2003,1.244
HRV,F2004,0.633
HRV,F2005,0.253
HRV,F2006,0.68
HRV,F2007,1.938
HRV,F2008,1.416
HRV,F2009,1.454
HRV,F2010,0.821
HRV,F2011,1.22
HRV,F2012,1.809
HRV,F2013,1.232
HRV,F2014,2.004
HRV,F2015,1.895
HRV,F2016,1.807
HRV,F2017,1.523
HRV,F2018,2.282
HRV,F2019,2.082
HRV,F2020,1.989
HRV,F2021,1.582
HRV,F2022,2.209
HTI,F1961,-0.012
HTI,F1962,-0.049
HTI,F1963,-0.111
HTI,F1964,0.223
HTI,F1965,-0.31
HTI,F1966,-0.025
HTI,F1967,-0.209
HTI,F1968,-0.272
HTI,F1969,0.174
HTI,F1970,-0.123
HTI,F1971,-0.17
HTI,F1972,0.015
HTI,F1973,0.356
HTI,F1974,-0.342
HTI,F1975,0.22
HTI,F1976,-0.431
HTI,F1977,0.353
HTI,F1978,0.191
HTI,F1979,0.219
HTI,F1980,0.637
HTI,F1981,0.444
HTI,F1982,0.571
HTI,F1983,0.622
HTI,F1984,0.305
HTI,F1985,0.163
HTI,F1986,0.282
HTI,F1987,0.842
HTI,F1988,0.721
HTI,F1989,0.396
HTI,F1990,0.694
HTI,F1991,0.775
HTI,F1992,0.59
HTI,F1993,0.45
HTI,F1994,1.198
HTI,F1995,1.188
HTI,F1996,0.685
HTI,F1997,1.099
HTI,F1998,1.244
HTI,F1999,1.147
HTI,F2000,0.858
HTI,F2001,0.758
HTI,F2002,0.953
HTI,F2003,1.24
HTI,F2004,0.888
HTI,F2005,1.042
HTI,F2006,0.935
HTI,F2007,1.151
HTI,F2008,0.624
HTI,F2009,0.806
HTI,F2010,1.206
HTI,F2011,0.489
HTI,F2012,0.759
HTI,F2013,1.133
HTI,F2014,1.306
HTI,F2015,1.384
HTI,F2016,1.164
HTI,F2017,1.061
HTI,F2018,1.277
HTI,F2019,1.507
HTI,F2020,1.537
HTI,F2021,0.883
HTI,F2022,1.095
HUN,F1961,1.176
HUN,F1962,-0.419
HUN,F1963,-0.463
HUN,F1964,-0.877
HUN,F1965,-0.883
HUN,F1966,0.755
HUN,F1967,0.594
HUN,F1968,0.383
HUN,F1969,-0.276
HUN,F1970,-0.508
HUN,F1971,-0.063
HUN,F1972,0.39
HUN,F1973,-0.033
HUN,F1974,0.263
HUN,F1975,0.857
HUN,F1976,-0.274
HUN,F1977,0.549
HUN,F1978,-0.871
HUN,F1979,0.047
HUN,F1980,-0.62
HUN,F1981,0.146
HUN,F1982,0.105
HUN,F1983,0.997
HUN,F1984,-0.129
HUN,F1985,-1.068
HUN,F1986,0.356
HUN,F1987,-0.547
HUN,F1988,0.385
HUN,F1989,0.864
HUN,F1990,1.07
HUN,F1991,-0.058
HUN,F1992,0.911
HUN,F1993,0.069
HUN,F1994,1.755
HUN,F1995,0.631
HUN,F1996,-0.34
HUN,F1997,-0.148
HUN,F1998,1.081
HUN,F1999,0.603
HUN,F2000,1.733
HUN,F2001,1.391
